pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
13689,EQ,nse_cm,,SAH,SAH-EQ,,SAH,INE035801013,,,,SAH POLYMERS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1357948800,,1357948800,0,0,1373241600,1373760000,0,95.00-142.50,0,0,1378058551,,,,,,,,,,CASH,,,,,1000,,,,3.50,9.61,,,T+1,315513000,0,1,842084,1,0,14250,9500,1,1,1,0,0,1,0,2.5796e+07,0,0,842084
13691,BL,nse_cm,,GATI,GATI-BL,,GATI-BL,INE152B01027,,,,GATI LIMITED,,,5,1,-1,-1,2,-1,NSE,,,844905600,,844905600,0,0,1377648000,1378252800,0,145.60-148.50,0,0,1378055684,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,14850,14560,1,1,1,0,0,1,0,1.3013e+08,0,0,99999999
13693,EQ,nse_cm,,INFOMEDIA,INFOMEDIA-EQ,,INFOMEDIA,INE669A01022,,,,INFOMEDIA PRESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,845078400,,845078400,0,0,1218672000,1218931200,0,4.90-5.40,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,32.55,,,T+1,315513000,0,1,1641349,1,0,540,490,1,1,1,0,0,1,0,5.01942e+07,0,0,1641349
13696,BL,nse_cm,,SAH,SAH-BL,,SAH-BL,INE035801013,,,,SAH POLYMERS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1357948800,,1357948800,0,0,1373241600,1373760000,0,117.60-119.90,0,0,1378058551,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,11990,11760,1,1,1,0,0,1,0,2.5796e+07,0,0,99999999
13697,BL,nse_cm,,INFOMEDIA,INFOMEDIA-BL,,INFOMEDIA-BL,INE669A01022,,,,INFOMEDIA PRESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,845078400,,845078400,0,0,1218672000,1218931200,0,5.10-5.20,0,0,1378055684,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,520,510,1,1,1,0,0,1,0,5.01942e+07,0,0,99999999
6803,EQ,nse_cm,,STEELCAS,STEELCAS-EQ,,STEELCAS,INE124E01020,,,,STEELCAST LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,0,0,1376611200,545.40-818.10,0,0,1378058543,,,,,,,,,,CASH,,,,,500,,,,3.50,16.49,,,T+1,315513000,0,1,146679,1,0,81810,54540,1,1,1,0,0,1,0,2.024e+07,0,0,146679
6809,BL,nse_cm,,STEELCAS,STEELCAS-BL,,STEELCAS-BL,INE124E01020,,,,STEELCAST LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,0,0,1376611200,674.95-688.55,0,0,1378055676,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,68855,67495,1,1,1,0,0,1,0,2.024e+07,0,0,99999999
6817,GS,nse_cm,,695GS2061,695GS2061-GS,,695GS2061-GS,IN0020210202,,,,GOI LOAN  6.95% 2061,,,1,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,0,0,1371254400,94.04-103.93,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1010100,1,0,10393,9404,1,1,1,0,0,1,0,7e+08,0,0,1010100
6818,EQ,nse_cm,,LATENTVIEW,LATENTVIEW-EQ,,LATENTVIEW,INE0I7C01011,,,,LATENT VIEW ANALYTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,1374364800,1374969600,0,364.15-546.15,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,3.50,14.48,,,T+1,315513000,0,1,219654,1,0,54615,36415,1,1,1,0,0,1,0,2.04902e+08,0,0,219654
6823,BL,nse_cm,,LATENTVIEW,LATENTVIEW-BL,,LATENTVIEW-BL,INE0I7C01011,,,,LATENT VIEW ANALYTICS LTD,,,5,1,-1,-1,2,-1,NSE,,,1322092800,,1322092800,0,0,1374364800,1374969600,0,450.60-459.70,0,0,1378055676,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,45970,45060,1,1,1,0,0,1,0,2.04902e+08,0,0,99999999
6833,GS,nse_cm,,1018GS2026,1018GS2026-GS,,1018GS2026-GS,IN0020010081,,,,GOI LOAN 10.18% 2026,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1362873600,123.50-136.50,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,768000,1,0,13650,12350,1,1,1,0,0,1,0,1.5e+09,0,0,768000
6835,GS,nse_cm,,795GS2032,795GS2032-GS,,795GS2032-GS,IN0020020106,,,,GOI LOAN 7.95% 2032,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1377820800,102.31-113.08,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,921500,1,0,11308,10231,1,1,1,0,0,1,0,9.5e+09,0,0,921500
6836,EQ,nse_cm,,FOCUS,FOCUS-EQ,,FOCUS,INE593W01010,,,,FOCUS LIGHTG & FIXTRS LTD,,,5,1,-1,-1,2,-1,NSE,,,1322179200,,1322179200,0,0,0,0,1376784000,731.70-808.70,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,21.50,,,T+1,315513000,0,1,129834,1,0,80870,73170,1,1,1,0,0,1,0,1.30921e+07,0,0,129834
6840,BL,nse_cm,,FOCUS,FOCUS-BL,,FOCUS-BL,INE593W01010,,,,FOCUS LIGHTG & FIXTRS LTD,,,5,1,-1,-1,2,-1,NSE,,,1322179200,,1322179200,0,0,0,0,1376784000,762.50-777.90,0,0,1378055676,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,77790,76250,1,1,1,0,0,1,0,1.30921e+07,0,0,99999999
6848,EQ,nse_cm,,GREENLAM,GREENLAM-EQ,,GREENLAM,INE544R01021,,,,GREENLAM INDUSTRIES LTD.,,,5,1,-1,-1,2,-1,NSE,,,1109721600,,1109721600,0,0,0,0,1372550400,354.95-532.35,0,0,1378058543,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,225284,1,0,53235,35495,1,1,1,0,0,1,0,1.26993e+08,0,0,225284
6850,BE,nse_cm,,SMLT,SMLT-BE,,SMLT,INE017W01010,,,,SARTHAK METALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,1376092800,1377043200,0,253.60-280.25,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,374592,1,0,28025,25360,1,1,1,0,0,1,0,1.36898e+07,0,0,374592
6851,BL,nse_cm,,SMLT,SMLT-BL,,SMLT-BL,INE017W01010,,,,SARTHAK METALS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,1376092800,1377043200,0,264.30-269.60,0,0,1378055695,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,26960,26430,1,1,1,0,0,1,0,1.36898e+07,0,0,99999999
6852,BL,nse_cm,,GREENLAM,GREENLAM-BL,,GREENLAM-BL,INE544R01021,,,,GREENLAM INDUSTRIES LTD.,,,5,1,-1,-1,2,-1,NSE,,,1109721600,,1109721600,0,0,0,0,1372550400,439.25-448.05,0,0,1378055676,,,,,,,,,,CASH,,,,,100,,,,,,,,T+1,315513000,0,1,0,1,0,44805,43925,1,1,1,0,0,1,0,1.26993e+08,0,0,99999999
6853,BE,nse_cm,,MIRCELECTR,MIRCELECTR-BE,,MIRCELECTR,INE831A01028,,,,MIRCELECTR-DEPO,,,5,1,-1,-1,2,-1,NSE,,,625449600,,625449600,0,0,1372204800,1372809600,0,21.65-22.50,0,0,1378058545,,,,,,,,,,CASH,,,,,100,,,,0,20,,,T+1,315513000,0,1,4524823,1,0,2250,2165,1,1,1,0,0,1,0,2.30953e+08,0,0,4524823
6858,EQ,nse_cm,,DHRUV,DHRUV-EQ,,DHRUV,INE506Z01015,,,,DHRUV CONSULTANCY SER LTD,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,0,0,1378339200,44.00-66.00,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,17.23,,,T+1,315513000,0,1,493639,1,0,6600,4400,1,1,1,0,0,1,0,1.5096e+07,0,0,493639
13702,EQ,nse_cm,,VISHWARAJ,VISHWARAJ-EQ,,VISHWARAJ,INE430N01022,,,,VISHWARAJ SUGAR IND LTD,,,5,1,-1,-1,2,-1,NSE,,,1255564800,,1255564800,0,0,1378252800,1378944000,0,14.70-22.00,0,0,1378058543,,,,,,,,,,CASH,,,,,200,,,,0,20,,,T+1,315513000,0,1,5449563,1,0,2200,1470,1,1,1,0,0,1,0,1.8778e+08,0,0,5449563
13704,BL,nse_cm,,HINDZINC,HINDZINC-BL,,HINDZINC-BL,INE267A01025,,,,HINDUSTAN ZINC LIMITED,,,5,1,-1,-1,2,-1,NSE,,,848534400,,848534400,0,0,1376870400,1377216000,0,316.50-322.85,0,0,1378055669,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,32285,31650,1,1,1,0,0,1,0,4.22532e+09,0,0,99999999
13706,BL,nse_cm,,VISHWARAJ,VISHWARAJ-BL,,VISHWARAJ-BL,INE430N01022,,,,VISHWARAJ SUGAR IND LTD,,,5,1,-1,-1,2,-1,NSE,,,1255564800,,1255564800,0,0,1378252800,1378944000,0,18.20-18.50,0,0,1378055684,,,,,,,,,,CASH,,,,,200,,,,,,,,T+1,315513000,0,1,0,1,0,1850,1820,1,1,1,0,0,1,0,1.8778e+08,0,0,99999999
13707,BL,nse_cm,,NOVARTIND,NOVARTIND-BL,,NOVARTIND-BL,INE234A01025,,,,NOVARTIS INDIA LIMITED,,,5,1,-1,-1,2,-1,NSE,,,845856000,,845856000,0,0,0,0,0,707.25-721.50,0,0,1378055678,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,1,1,0,1,0,72150,70725,1,1,1,0,0,1,0,2.46908e+07,0,0,99999999
6861,BL,nse_cm,,DHRUV,DHRUV-BL,,DHRUV-BL,INE506Z01015,,,,DHRUV CONSULTANCY SER LTD,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,0,0,1378339200,54.45-55.55,0,0,1378055676,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,5555,5445,1,1,1,0,0,1,0,1.5096e+07,0,0,99999999
6863,EQ,nse_cm,,BAJAJHCARE,BAJAJHCARE-EQ,,BAJAJHCARE,INE411U01027,,,,BAJAJ HEALTHCARE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,1348444800,1348963200,0,296.80-445.20,0,0,1378058543,,,,,,,,,,CASH,,,,,500,,,,3.50,17.29,,,T+1,315513000,0,1,269525,1,0,44520,29680,1,1,1,0,0,1,0,2.75984e+07,0,0,269525
6865,BL,nse_cm,,BAJAJHCARE,BAJAJHCARE-BL,,BAJAJHCARE-BL,INE411U01027,,,,BAJAJ HEALTHCARE LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1322265600,,1322265600,0,0,1348444800,1348963200,0,367.30-374.70,0,0,1378055676,,,,,,,,,,CASH,,,,,500,,,,,,,,T+1,315513000,0,1,0,1,0,37470,36730,1,1,1,0,0,1,0,2.75984e+07,0,0,99999999
6866,GS,nse_cm,,601GS2028,601GS2028-GS,,601GS2028-GS,IN0020020247,,,,GOI LOAN 6.01% 2028,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1364083200,95.28-105.31,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,996000,1,0,10531,9528,1,1,1,0,0,1,0,1.5e+09,0,0,996000
6868,GS,nse_cm,,613GS2028,613GS2028-GS,,613GS2028-GS,IN0020030022,,,,GOI LOAN 6.13% 2028,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1370217600,91.01-100.60,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1042800,1,0,10060,9101,1,1,1,0,0,1,0,1.1e+09,0,0,1042800
13710,EQ,nse_cm,,FIEMIND,FIEMIND-EQ,,FIEMIND,INE737H01014,,,,FIEM INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,845683200,,845683200,0,0,1374451200,1374969600,0,1603.75-2405.55,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,49875,1,0,240555,160375,1,1,1,0,0,1,0,1.31598e+07,0,0,49875
13712,SG,nse_cm,,754AP29,754AP29-SG,,754AP29-SG,IN1020220613,,,,SDL AP 7.54% 2029,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
13714,BL,nse_cm,,FIEMIND,FIEMIND-BL,,FIEMIND-BL,INE737H01014,,,,FIEM INDUSTRIES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,845683200,,845683200,0,0,1374451200,1374969600,0,1984.60-2024.65,0,0,1378055684,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,202465,198460,1,1,1,0,0,1,0,1.31598e+07,0,0,99999999
13715,SG,nse_cm,,757TN33,757TN33-SG,,757TN33-SG,IN3120220261,,,,SDL TN 7.57% 2033,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
13716,SG,nse_cm,,762UK33,762UK33-SG,,762UK33-SG,IN3620220027,,,,SDL UK 7.62% 2033,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.95-106.05,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,990050,100,0,10605,9595,1,1,1,0,0,1,0,5e+07,0,0,990050
13717,SG,nse_cm,,759AP33,759AP33-SG,,759AP33-SG,IN1020220621,,,,SDL AP 7.59% 2033,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
13718,SG,nse_cm,,763TS36,763TS36-SG,,763TS36-SG,IN4520220307,,,,SDL TS 7.63% 2036,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
13719,SG,nse_cm,,759TS37,759TS37-SG,,759TS37-SG,IN4520220315,,,,SDL TS 7.59% 2037,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,94.05-103.95,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1010100,100,0,10395,9405,1,1,1,0,0,1,0,1e+08,0,0,1010100
6871,GS,nse_cm,,597GS2025,597GS2025-GS,,597GS2025-GS,IN0020030071,,,,GOI LOAN 5.97% 2025,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1364083200,88.98-98.35,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,1066359,1,0,9835,8898,1,1,1,0,0,1,0,1.66879e+09,0,0,1066359
6873,GS,nse_cm,,75GS2034,75GS2034-GS,,75GS2034-GS,IN0020040039,,,,GOI LOAN 7.50% 2034,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1376006400,98.70-109.09,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,961011,1,0,10909,9870,1,1,1,0,0,1,0,9.61011e+09,0,0,961011
6874,GS,nse_cm,,74GS2035,74GS2035-GS,,74GS2035-GS,IN0020050012,,,,GOI LOAN 7.40% 2035,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1362700800,98.80-109.20,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,960393,1,0,10920,9880,1,1,1,0,0,1,0,8.4245e+09,0,0,960393
6877,SG,nse_cm,,687BR30A,687BR30A-SG,,687BR30A-SG,IN1320210108,,,,SDL BR 6.87% 2030,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000
6878,SG,nse_cm,,686HP30,686HP30-SG,,686HP30-SG,IN1720210039,,,,SDL HP 6.86% 2030,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
6879,SG,nse_cm,,691HP31,691HP31-SG,,691HP31-SG,IN1720210047,,,,SDL HP 6.91% 2031,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
13721,SG,nse_cm,,759TS40,759TS40-SG,,759TS40-SG,IN4520220323,,,,SDL TS 7.59% 2040,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
13723,BE,nse_cm,,JHS,JHS-BE,,JHS,INE544H01014,,,,JHS SVEND. LAB. LTD,,,5,1,-1,-1,2,-1,NSE,,,845856000,,845856000,0,0,1252627200,1253145600,0,23.35-24.25,0,0,1378058545,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,2122245,1,0,2425,2335,1,1,1,0,0,1,0,6.49005e+07,0,0,2122245
13725,EQ,nse_cm,,DCBBANK,DCBBANK-EQ,,DCBBANK,INE503A01015,,,,DCB BANK LIMITED,,,5,1,-1,-1,2,-1,NSE,,,846374400,,846374400,0,0,0,0,1371254400,93.80-140.70,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0,20,,,T+1,315513000,0,1,852583,1,0,14070,9380,1,1,1,0,0,1,0,3.11731e+08,0,0,852583
13727,BL,nse_cm,,DCBBANK,DCBBANK-BL,,DCBBANK-BL,INE503A01015,,,,DCB BANK LIMITED,,,5,1,-1,-1,2,-1,NSE,,,846374400,,846374400,0,0,0,0,1371254400,116.10-118.40,0,0,1378055684,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,11840,11610,1,1,1,0,0,1,0,3.11731e+08,0,0,99999999
13728,TB,nse_cm,,364D110124,364D110124-TB,,364D110124-TB,IN002022Z416,,,,GOI TBILL 364D-11/01/24,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,92.34-102.06,0,0,1378054074,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1028262,100,0,10206,9234,1,1,1,0,0,1,0,1.12501e+09,0,0,1028262
6880,SG,nse_cm,,693HP32,693HP32-SG,,693HP32-SG,IN1720210054,,,,SDL HP 6.93% 2032,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
6881,SG,nse_cm,,692HP33,692HP33-SG,,692HP33-SG,IN1720210062,,,,SDL HP 6.92% 2033,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000
6882,SG,nse_cm,,47KA23,47KA23-SG,,47KA23-SG,IN1920210094,,,,SDL KA 4.7% 2023,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
6883,GS,nse_cm,,833GS2036,833GS2036-GS,,833GS2036-GS,IN0020060045,,,,GOI LOAN 8.33% 2036,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1370476800,101.74-112.45,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,928800,1,0,11245,10174,1,1,1,0,0,1,0,8.6e+09,0,0,928800
6884,GS,nse_cm,,824GS2027,824GS2027-GS,,824GS2027-GS,IN0020060078,,,,GOI LOAN 8.24%2027,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1376438400,105.45-116.55,0,0,1378056255,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,896413,1,0,11655,10545,1,1,1,0,0,1,0,9.63886e+09,0,0,896413
6885,GS,nse_cm,,828GS2032,828GS2032-GS,,828GS2032-GS,IN0020060086,,,,GOI LOAN 8.28%2032,,,1,1,-1,-1,2,-1,NSE,,,1229472000,,1229472000,0,0,0,0,1376438400,100.65-111.24,0,0,1378056255,,,,,,,,,,CASH,,,,,10000,,,,0,20,,,T+1,315513000,0,1,943145,1,0,11124,10065,1,1,1,0,0,1,0,9.06871e+09,0,0,943145
6887,SG,nse_cm,,687KA31,687KA31-SG,,687KA31-SG,IN1920210102,,,,SDL KA 6.87% 2031,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
13731,SM,nse_cm,,CMNL,CMNL-SM,,CMNL-SM,INE06PV01010,,,,CHAMAN METALLICS LIMITED,,,5,3000,-1,-1,2,-1,NSE,,,1358294400,,1358294400,0,0,0,0,0,60.90-91.30,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,3.50,50.00,,,T+1,315513000,0,1,789206,3000,0,9130,6090,1,1,1,0,0,1,0,2.41348e+07,0,0,789206
13734,BE,nse_cm,,INSPIRISYS,INSPIRISYS-BE,,INSPIRISYS,INE020G01017,,,,INSPIRISYS SOLUTIONS LTD,,,5,1,-1,-1,2,-1,NSE,,,846633600,,846633600,0,0,1372032000,1372550400,0,66.40-69.10,0,0,1378058545,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,1295471,1,0,6910,6640,1,1,1,0,0,1,0,3.96169e+07,0,0,1295471
13737,BL,nse_cm,,GLOBALVECT,GLOBALVECT-BL,,GLOBALVECT-BL,INE792H01019,,,,GLOBAL VEC HELICORP LTD,,,5,1,-1,-1,2,-1,NSE,,,846374400,,846374400,0,0,1348790400,1348876800,0,79.90-81.50,0,0,1378055697,,,,,,,,,,CASH,,,,,1000,,,,,,,,T+1,315513000,0,1,0,1,0,8150,7990,1,1,1,0,0,1,0,1.4e+07,0,0,99999999
13739,BE,nse_cm,,GLOBALVECT,GLOBALVECT-BE,,GLOBALVECT,INE792H01019,,,,GLOBAL VEC HELICORP LTD,,,5,1,-1,-1,2,-1,NSE,,,846374400,,846374400,0,0,1348790400,1348876800,0,76.70-84.70,0,0,1378058543,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,457800,1,0,8470,7670,1,1,1,0,0,1,0,1.4e+07,0,0,457800
6893,BE,nse_cm,,VARDMNPOLY,VARDMNPOLY-BE,,VARDMNPOLY,INE835A01011,,,,VARDHMAN POLYTEX LTD.,,,5,1,-1,-1,2,-1,NSE,,,626054400,,626054400,0,0,1376438400,1376784000,0,59.50-61.90,0,0,1378058545,,,,,,,,,,CASH,,,,,1000,,,,0.00,100.00,,,T+1,315513000,0,1,728914,1,0,6190,5950,1,1,1,0,0,1,0,2.2291e+07,0,0,728914
6895,SG,nse_cm,,662PY28,662PY28-SG,,662PY28-SG,IN3820210034,,,,SDL PY 6.62% 2028,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,408750,100,0,10500,9500,1,1,1,0,0,1,0,1.25e+07,0,0,408750
6897,SG,nse_cm,,691WB31,691WB31-SG,,691WB31-SG,IN3420210194,,,,SDL WB 6.91% 2031,,,1,100,-1,-1,2,-1,NSE,,,1322352000,,1322352000,0,0,0,0,0,95.00-105.00,0,0,1378054072,,,,,,,,,,CASH,,,,,10000,,,,0.00,10.00,,,T+1,315513000,0,1,1000000,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000
